,elec,hum,rain_fall,rain_type,temp,wind_dir,wind_pwr
2020-09-07 07:00,4670.789000000001,90.0,1.0,Rain,20.4,281.0,3.0
2020-09-07 08:00,4983.519,90.0,0.5,Rain,20.6,270.0,2.9
2020-09-07 09:00,5092.684,91.0,1.5,Rain,20.5,282.0,3.5
2020-09-07 10:00,5144.934,91.0,4.5,Rain,20.4,263.0,3.8
2020-09-07 11:00,5178.184,90.0,2.0,Rain,20.5,265.0,3.2
2020-09-07 12:00,5093.358,89.0,1.5,Rain,20.700001,274.0,4.3
2020-09-07 13:00,5120.108,86.0,0.5,Rain,21.1,252.0,4.0
2020-09-07 14:00,4894.912,82.0,0.0,None,22.1,271.0,3.5
2020-09-07 15:00,4911.215999999999,77.0,0.0,None,21.799999,258.0,3.4
2020-09-07 16:00,4782.04,74.0,0.0,None,21.6,245.0,4.0
2020-09-07 17:00,4677.992,72.0,0.0,None,21.6,254.0,3.7
2020-09-07 18:00,4417.548,71.0,0.0,None,21.6,237.0,4.5
2020-09-07 19:00,3168.96,71.0,0.0,None,21.5,236.0,3.3
2020-09-07 20:00,2783.1440000000002,69.0,0.0,None,22.299999,216.0,2.9
2020-09-07 21:00,2498.92,72.0,0.0,None,22.6,259.0,5.0
2020-09-07 22:00,2352.2960000000003,68.0,0.0,None,22.9,260.0,4.2
2020-09-07 23:00,2777.68,64.0,0.0,None,23.9,272.0,4.2
2020-09-08 00:00,2892.736,57.0,0.0,None,24.5,268.0,4.5
2020-09-08 01:00,2896.992,54.0,0.0,None,25.5,255.0,4.1
2020-09-08 02:00,2931.712,54.0,0.0,None,26.299999,278.0,4.0
2020-09-08 03:00,2894.208,51.0,0.0,None,26.700001,269.0,3.2
2020-09-08 04:00,2896.8959999999997,51.0,0.0,None,26.4,285.0,4.5
2020-09-08 05:00,3052.08,54.0,0.0,None,26.200001,279.0,4.1
2020-09-08 06:00,4843.664000000001,46.0,0.0,None,26.6,247.0,3.2
2020-09-08 07:00,5057.344,54.0,0.0,None,25.9,227.0,2.9
2020-09-08 08:00,5152.152,58.0,0.0,None,25.0,226.0,2.2
2020-09-08 09:00,5196.064,67.0,0.0,None,23.799999,242.0,2.0
2020-09-08 10:00,5124.8240000000005,76.0,0.0,None,23.4,203.0,1.4
2020-09-08 11:00,5191.872,77.0,0.0,None,23.200001,235.0,1.4
2020-09-08 12:00,5200.56,83.0,0.0,None,22.799999,189.0,1.1
2020-09-08 13:00,5143.1759999999995,83.0,0.0,None,22.5,179.0,0.9
2020-09-08 14:00,4809.104,83.0,0.0,None,22.4,166.0,0.8
2020-09-08 15:00,4851.968,87.0,0.0,None,22.0,171.0,2.1
2020-09-08 16:00,4662.64,86.0,0.0,None,21.9,190.0,1.8
2020-09-08 17:00,5085.76,74.0,0.0,None,21.299999,176.0,0.7
2020-09-08 18:00,4336.8640000000005,85.0,0.0,None,21.4,160.0,1.1
2020-09-08 19:00,3062.336,87.0,0.0,None,21.299999,181.0,0.7
2020-09-08 20:00,2770.784,88.0,0.0,None,21.1,215.0,0.1
2020-09-08 21:00,2603.904,88.0,0.0,None,21.4,174.0,1.6
2020-09-08 22:00,2351.504,77.0,0.0,None,21.6,165.0,2.6
2020-09-08 23:00,2835.12,69.0,0.0,None,23.6,175.0,2.0
2020-09-09 00:00,2909.9040000000005,70.0,0.0,None,24.200001,177.0,1.9
2020-09-09 01:00,2942.256,61.0,0.0,None,24.1,222.0,1.7
2020-09-09 02:00,2926.368,61.0,0.0,None,25.200001,233.0,3.1
2020-09-09 03:00,2911.0879999999997,79.0,0.0,None,20.6,335.0,5.2
2020-09-09 04:00,2924.9440000000004,86.0,3.0,Rain,19.4,316.0,1.6
2020-09-09 05:00,3041.12,86.0,0.0,None,19.9,3.0,2.2
2020-09-09 06:00,5177.024,79.0,0.0,None,20.5,48.0,1.1
2020-09-09 07:00,5024.784000000001,87.0,0.0,None,20.799999,76.0,0.7
2020-09-09 08:00,5126.96,88.0,0.0,None,21.1,166.0,2.4
2020-09-09 09:00,5226.832,90.0,0.0,None,20.799999,182.0,1.3
2020-09-09 10:00,5222.048,92.0,0.0,None,20.1,180.0,0.6
2020-09-09 11:00,5198.144,92.0,0.0,None,20.1,153.0,1.0
2020-09-09 12:00,5178.416,92.0,0.0,None,19.799999,161.0,0.7
2020-09-09 13:00,5387.616,92.0,0.0,None,20.0,155.0,1.1
2020-09-09 14:00,5116.112,89.0,0.0,None,20.5,143.0,1.0
2020-09-09 15:00,4790.416,83.0,0.0,None,20.5,142.0,1.3
2020-09-09 16:00,4753.84,90.0,0.0,None,20.200001,51.0,1.3
2020-09-09 17:00,4678.224,92.0,3.0,Rain,19.5,153.0,0.7
2020-09-09 18:00,4160.848,92.0,1.5,Rain,19.5,319.0,0.5
2020-09-09 19:00,3077.1040000000003,93.0,2.0,Rain,18.799999,163.0,2.3
2020-09-09 20:00,2822.928,93.0,0.5,Rain,18.700001,147.0,0.8
2020-09-09 21:00,2584.688,94.0,0.0,None,19.1,147.0,1.7
2020-09-09 22:00,2442.928,91.0,0.0,None,20.9,157.0,1.7
2020-09-09 23:00,2955.3920000000003,73.0,0.0,None,22.9,171.0,1.7
2020-09-10 00:00,2989.6,68.0,0.0,None,24.5,139.0,1.6
2020-09-10 01:00,3027.136,60.0,0.0,None,25.700001,172.0,2.3
2020-09-10 02:00,3070.048,56.0,0.0,None,26.0,192.0,2.3
2020-09-10 03:00,3036.992,55.0,0.0,None,26.700001,190.0,1.8
2020-09-10 04:00,2904.48,55.0,0.0,None,26.200001,197.0,2.7
2020-09-10 05:00,2992.448,55.0,0.0,None,27.299999,225.0,2.6
2020-09-10 06:00,4328.512,50.0,0.0,None,27.0,199.0,2.3
2020-09-10 07:00,4727.68,50.0,0.0,None,27.1,183.0,1.8
2020-09-10 08:00,4953.568,65.0,0.0,None,25.799999,235.0,1.3
2020-09-10 09:00,5285.92,73.0,0.0,None,23.9,289.0,1.8
2020-09-10 10:00,5275.552,77.0,0.0,None,23.200001,285.0,1.3
2020-09-10 11:00,5344.991999999999,81.0,0.0,None,21.799999,46.0,0.8
2020-09-10 12:00,5378.976,86.0,0.0,None,21.700001,22.0,0.7
2020-09-10 13:00,5311.008000000001,84.0,0.0,None,21.299999,28.0,0.6
2020-09-10 14:00,5398.816,89.0,0.0,None,21.299999,331.0,0.4
2020-09-10 15:00,5387.424,89.0,0.0,None,20.799999,18.0,0.6
2020-09-10 16:00,5244.031999999999,90.0,0.0,None,20.1,29.0,0.5
2020-09-10 17:00,5266.656,89.0,0.0,None,19.9,13.0,0.7
2020-09-10 18:00,4941.76,91.0,0.0,None,19.4,0.0,0.0
2020-09-10 19:00,3065.632,91.0,0.0,None,21.200001,118.0,1.7
2020-09-10 20:00,2740.288,87.0,0.0,None,20.700001,112.0,0.6
2020-09-10 21:00,2584.288,78.0,0.0,None,21.299999,360.0,0.4
2020-09-10 22:00,2417.312,81.0,0.0,None,23.1,122.0,1.0
2020-09-10 23:00,2263.232,68.0,0.0,None,24.9,105.0,0.9
2020-09-11 00:00,2251.552,51.0,0.0,None,26.1,90.0,1.5
2020-09-11 01:00,2317.632,51.0,0.0,None,27.299999,77.0,1.5
2020-09-11 02:00,2291.744,44.0,0.0,None,28.0,112.0,1.9
2020-09-11 03:00,2260.96,44.0,0.0,None,27.5,117.0,2.6
2020-09-11 04:00,2300.736,58.0,0.0,None,27.0,108.0,1.6
2020-09-11 05:00,2488.448,64.0,0.0,None,24.0,169.0,2.3
2020-09-11 06:00,4283.776,74.0,0.5,None,22.1,159.0,0.1
2020-09-11 07:00,4733.568,87.0,0.5,None,22.4,59.0,0.7
2020-09-11 08:00,5041.6,81.0,0.5,None,21.5,27.0,0.7
2020-09-11 09:00,5101.8240000000005,76.0,0.0,None,21.299999,102.0,0.4
2020-09-11 10:00,5114.24,73.0,0.0,None,21.4,64.0,0.5
2020-09-11 11:00,5367.2,71.0,0.0,None,22.299999,82.0,1.4
2020-09-11 12:00,5311.456,73.0,0.0,None,21.299999,75.0,1.5
2020-09-11 13:00,5326.976,79.0,0.0,None,20.299999,118.0,1.1
2020-09-11 14:00,5442.72,88.0,0.5,Rain,19.200001,77.0,1.0
2020-09-11 15:00,5371.744000000001,88.0,1.0,Rain,18.799999,119.0,1.1
2020-09-11 16:00,5166.432,91.0,1.5,Rain,18.299999,134.0,0.8
2020-09-11 17:00,5060.448,92.0,1.0,Rain,18.0,53.0,0.2
2020-09-11 18:00,4702.304,93.0,0.5,None,18.5,334.0,0.8
2020-09-11 19:00,2913.12,93.0,1.0,Rain,18.299999,357.0,1.1
2020-09-11 20:00,2868.5440000000003,93.0,0.5,None,18.4,349.0,0.6
2020-09-11 21:00,2702.176,96.0,0.0,None,18.5,355.0,1.4
2020-09-11 22:00,2459.776,91.0,0.0,None,18.6,35.0,0.7
2020-09-11 23:00,2405.952,84.0,0.0,None,19.799999,24.0,1.3
2020-09-12 00:00,2401.888,82.0,0.0,None,20.5,19.0,0.9
2020-09-12 01:00,2417.696,77.0,0.0,None,21.200001,339.0,1.2
2020-09-12 02:00,2397.792,76.0,0.0,None,21.700001,358.0,2.1
2020-09-12 03:00,2411.104,71.0,0.0,None,22.799999,354.0,2.4
2020-09-12 04:00,2409.952,71.0,0.0,None,22.700001,346.0,2.2
2020-09-12 05:00,2461.6,79.0,0.0,None,23.200001,358.0,1.7
2020-09-12 06:00,2405.856,75.0,0.5,None,23.1,73.0,0.8
2020-09-12 07:00,2359.84,89.0,0.0,None,22.799999,105.0,0.5
2020-09-12 08:00,2336.384,92.0,0.0,None,20.9,97.0,0.5
2020-09-12 09:00,2302.656,93.0,0.0,None,20.9,22.0,1.0
2020-09-12 10:00,2295.84,92.0,0.0,None,20.799999,58.0,0.6
2020-09-12 11:00,2319.808,90.0,0.0,None,20.4,25.0,1.0
2020-09-12 12:00,2257.1839999999997,91.0,0.0,None,19.700001,39.0,0.8
2020-09-12 13:00,2207.776,90.0,0.0,None,19.700001,356.0,1.1
2020-09-12 14:00,2280.864,86.0,0.0,None,19.4,343.0,0.8
2020-09-12 15:00,2330.304,87.0,0.0,None,19.1,6.0,1.5
2020-09-12 16:00,2355.2960000000003,91.0,0.0,None,18.700001,11.0,1.1
2020-09-12 17:00,2336.6079999999997,90.0,0.0,None,18.299999,11.0,0.9
2020-09-12 18:00,2338.208,89.0,0.0,None,17.4,11.0,0.4
2020-09-12 19:00,2369.6,89.0,0.0,None,17.0,40.0,0.3
2020-09-12 20:00,2306.9120000000003,88.0,0.0,None,17.200001,18.0,0.3
2020-09-12 21:00,2266.464,91.0,0.0,None,17.799999,22.0,1.7
2020-09-12 22:00,2253.6639999999998,78.0,0.0,None,19.1,35.0,1.3
2020-09-12 23:00,2246.848,62.0,0.0,None,21.0,31.0,1.1
2020-09-13 00:00,2218.88,54.0,0.0,None,22.0,11.0,1.5
2020-09-13 01:00,2243.616,51.0,0.0,None,23.299999,28.0,1.6
2020-09-13 02:00,2211.6479999999997,47.0,0.0,None,24.0,2.0,1.7
2020-09-13 03:00,2187.2960000000003,49.0,0.0,None,25.1,331.0,2.0
2020-09-13 04:00,2212.096,47.0,0.0,None,25.5,324.0,2.2
2020-09-13 05:00,2221.984,50.0,0.0,None,26.0,336.0,2.4
2020-09-13 06:00,2174.016,47.0,0.0,None,26.1,330.0,2.6
2020-09-13 07:00,2106.3360000000002,54.0,0.0,None,25.5,316.0,1.8
2020-09-13 08:00,1942.016,63.0,0.0,None,24.200001,285.0,2.7
2020-09-13 09:00,1872.4479999999999,74.0,0.0,None,22.5,275.0,3.1
2020-09-13 10:00,1865.536,83.0,0.0,None,21.799999,289.0,2.0
2020-09-13 11:00,1804.0320000000002,85.0,0.0,None,21.5,283.0,1.5
2020-09-13 12:00,1793.7279999999998,86.0,0.0,None,21.299999,330.0,0.7
2020-09-13 13:00,1901.504,89.0,0.0,None,21.1,317.0,1.2
2020-09-13 14:00,1885.9520000000002,91.0,0.0,None,19.6,12.0,0.2
2020-09-13 15:00,1969.024,90.0,0.0,None,18.700001,43.0,0.3
2020-09-13 16:00,2043.392,92.0,0.0,None,18.299999,0.0,0.0
2020-09-13 17:00,2139.776,92.0,0.0,None,18.0,0.0,0.0
2020-09-13 18:00,2178.944,92.0,0.0,None,17.9,26.0,0.1
2020-09-13 19:00,2287.232,92.0,0.0,None,17.4,27.0,0.3
2020-09-13 20:00,2224.448,92.0,0.0,None,16.9,40.0,0.3
2020-09-13 21:00,2186.56,93.0,0.0,None,17.5,72.0,0.3
2020-09-13 22:00,2128.576,87.0,0.0,None,19.6,28.0,1.2
2020-09-13 23:00,2144.576,71.0,0.0,None,21.9,332.0,0.8
2020-09-14 00:00,2079.616,60.0,0.0,None,23.1,24.0,1.0
2020-09-14 01:00,2047.168,62.0,0.0,None,23.9,297.0,1.5
2020-09-14 02:00,2088.256,60.0,0.0,None,23.9,353.0,1.8
2020-09-14 03:00,2044.352,61.0,0.0,None,24.0,18.0,2.2
2020-09-14 04:00,2089.28,65.0,0.0,None,24.6,334.0,2.1
2020-09-14 05:00,2275.072,64.0,0.0,None,24.700001,291.0,2.8
2020-09-14 06:00,4634.944,67.0,0.0,None,24.299999,293.0,3.3
2020-09-14 07:00,4651.3279999999995,68.0,0.0,None,24.0,296.0,2.2
2020-09-14 08:00,4999.104,70.0,0.0,None,23.299999,285.0,2.2
2020-09-14 09:00,5110.784000000001,76.0,0.0,None,22.5,298.0,1.3
2020-09-14 10:00,5155.264,84.0,0.0,None,22.0,281.0,0.8
2020-09-14 11:00,5356.8640000000005,87.0,0.0,None,21.299999,329.0,0.4
2020-09-14 12:00,5450.1759999999995,89.0,0.0,None,20.200001,39.0,0.3
2020-09-14 13:00,5279.68,91.0,0.0,None,20.1,85.0,0.2
2020-09-14 14:00,5447.295999999999,91.0,0.0,None,19.6,24.0,0.5
2020-09-14 15:00,5445.8240000000005,90.0,0.0,None,19.5,13.0,0.5
2020-09-14 16:00,5230.976,88.0,0.0,None,19.799999,339.0,0.7
2020-09-14 17:00,5207.616,89.0,0.0,None,20.0,270.0,0.7
2020-09-14 18:00,5009.728,91.0,0.0,None,19.0,73.0,0.4
2020-09-14 19:00,3937.664,92.0,0.0,None,18.700001,24.0,0.8
2020-09-14 20:00,2902.336,92.0,0.0,None,18.299999,31.0,0.1
2020-09-14 21:00,2527.808,91.0,0.0,None,19.700001,43.0,0.4
2020-09-14 22:00,2366.656,86.0,0.0,None,21.700001,148.0,0.8
2020-09-14 23:00,2251.776,72.0,0.0,None,23.0,117.0,1.0
2020-09-15 00:00,2240.256,65.0,0.0,None,24.700001,105.0,1.2
2020-09-15 01:00,2285.888,54.0,0.0,None,26.1,65.0,1.2
2020-09-15 02:00,2279.552,54.0,0.0,None,25.799999,83.0,1.3
2020-09-15 03:00,2273.984,48.0,0.0,None,26.6,91.0,1.7
2020-09-15 04:00,2247.04,44.0,0.0,None,26.200001,162.0,0.9
2020-09-15 05:00,2382.72,41.0,0.0,None,27.799999,240.0,1.3
2020-09-15 06:00,4282.048,48.0,0.0,None,27.1,255.0,1.7
2020-09-15 07:00,4842.944,56.0,0.0,None,25.5,288.0,2.5
2020-09-15 08:00,5066.688,61.0,0.0,None,24.1,286.0,2.0
2020-09-15 09:00,5147.968,68.0,0.0,None,23.6,310.0,1.2
2020-09-15 10:00,5236.16,75.0,0.0,None,23.4,290.0,0.9
2020-09-15 11:00,5298.24,81.0,0.0,None,22.9,281.0,0.7
2020-09-15 12:00,5287.552,83.0,0.0,None,21.799999,43.0,0.5
2020-09-15 13:00,5244.991999999999,83.0,0.0,None,21.799999,279.0,0.2
2020-09-15 14:00,5248.576,84.0,0.0,None,22.200001,226.0,0.5
2020-09-15 15:00,5377.728,84.0,0.0,None,22.6,165.0,1.3
2020-09-15 16:00,5386.496,81.0,0.0,None,22.4,172.0,2.1
2020-09-15 17:00,5253.888000000001,76.0,0.0,None,22.200001,163.0,1.7
2020-09-15 18:00,4710.208,75.0,0.0,None,22.1,173.0,1.5
2020-09-15 19:00,4065.664,75.0,0.0,None,21.9,166.0,1.0
2020-09-15 20:00,3046.784,80.0,0.0,None,21.9,152.0,0.8
2020-09-15 21:00,2695.8720000000003,80.0,0.0,None,22.4,147.0,1.0
2020-09-15 22:00,2550.144,74.0,0.0,None,23.200001,148.0,1.4
2020-09-15 23:00,2486.848,71.0,0.0,None,23.1,155.0,1.8
2020-09-16 00:00,2451.2,74.0,0.0,None,23.5,189.0,2.0
2020-09-16 01:00,2473.6639999999998,73.0,0.0,None,23.9,196.0,1.6
2020-09-16 02:00,2523.776,68.0,0.0,None,25.1,187.0,1.7
2020-09-16 03:00,2448.064,55.0,0.0,None,24.799999,160.0,2.0
2020-09-16 04:00,2430.016,62.0,0.0,None,24.5,237.0,1.2
2020-09-16 05:00,2652.992,70.0,0.0,None,23.700001,200.0,1.2
2020-09-16 06:00,4301.376,69.0,0.0,None,23.4,196.0,2.5
2020-09-16 07:00,4943.424,67.0,0.0,None,23.700001,195.0,2.0
2020-09-16 08:00,5183.36,73.0,0.0,None,22.6,186.0,2.2
2020-09-16 09:00,5309.951999999999,75.0,0.0,None,22.0,164.0,1.2
2020-09-16 10:00,5244.096,79.0,0.0,None,22.0,193.0,1.4
2020-09-16 11:00,5399.488,82.0,0.0,None,21.700001,165.0,1.4
2020-09-16 12:00,5362.496,83.0,0.0,None,21.4,168.0,1.3
2020-09-16 13:00,5401.215999999999,84.0,0.0,None,21.1,173.0,1.6
2020-09-16 14:00,5532.416,85.0,0.0,None,20.5,203.0,0.3
2020-09-16 15:00,5450.7519999999995,86.0,0.0,None,20.200001,172.0,0.6
2020-09-16 16:00,5245.632,86.0,0.0,None,20.5,168.0,0.9
2020-09-16 17:00,5142.848,87.0,0.0,None,20.5,168.0,1.1
2020-09-16 18:00,4953.92,87.0,0.0,None,20.799999,208.0,0.9
2020-09-16 19:00,4075.4559999999997,86.0,0.0,None,20.5,177.0,1.2
2020-09-16 20:00,3013.824,86.0,0.0,None,20.700001,217.0,1.1
2020-09-16 21:00,2652.5440000000003,80.0,0.0,None,21.1,282.0,1.3
2020-09-16 22:00,2415.04,76.0,0.0,None,21.299999,291.0,1.0
2020-09-16 23:00,2349.76,74.0,0.0,None,21.6,281.0,1.2
2020-09-17 00:00,2293.76,56.0,0.0,None,22.200001,291.0,0.9
2020-09-17 01:00,2313.0879999999997,54.0,0.0,None,22.299999,305.0,1.0
2020-09-17 02:00,2356.544,42.0,0.0,None,23.4,278.0,2.1
2020-09-17 03:00,2326.4,47.0,0.0,None,23.9,273.0,1.5
2020-09-17 04:00,2290.56,37.0,0.0,None,24.299999,310.0,2.3
2020-09-17 05:00,3659.008,42.0,0.0,None,24.1,290.0,2.5
2020-09-17 06:00,4424.576,41.0,0.0,None,23.6,287.0,2.3
2020-09-17 07:00,4891.648,49.0,0.0,None,23.299999,298.0,1.9
2020-09-17 08:00,5112.96,54.0,0.0,None,22.299999,276.0,1.8
2020-09-17 09:00,5120.448,69.0,0.0,None,21.700001,290.0,1.0
2020-09-17 10:00,5163.264,72.0,0.0,None,21.200001,317.0,0.8
2020-09-17 11:00,5241.92,77.0,0.0,None,20.9,214.0,0.6
2020-09-17 12:00,5290.432,81.0,0.0,None,21.0,286.0,0.7
2020-09-17 13:00,5144.32,82.0,0.0,None,20.1,255.0,0.2
2020-09-17 14:00,5091.264,81.0,0.0,None,20.6,287.0,1.4
2020-09-17 15:00,5156.736,76.0,0.0,None,20.4,282.0,1.3
2020-09-17 16:00,5152.576,79.0,0.0,None,20.5,274.0,0.9
2020-09-17 17:00,5016.512,80.0,0.0,None,20.299999,291.0,0.9
2020-09-17 18:00,4798.4,79.0,0.0,None,19.9,279.0,1.4
2020-09-17 19:00,4006.528,83.0,0.0,None,19.5,277.0,1.5
2020-09-17 20:00,2704.768,84.0,0.0,None,17.6,19.0,0.1
2020-09-17 21:00,2473.344,86.0,0.0,None,17.5,0.0,0.0
2020-09-17 22:00,2305.472,81.0,0.0,None,19.299999,22.0,0.6
2020-09-17 23:00,2237.248,57.0,0.0,None,21.700001,3.0,1.5
2020-09-18 00:00,2210.56,41.0,0.0,None,23.6,260.0,2.1
2020-09-18 01:00,2237.056,30.0,0.0,None,25.0,286.0,2.0
2020-09-18 02:00,2261.632,26.0,0.0,None,25.5,279.0,3.1
2020-09-18 03:00,2231.936,25.0,0.0,None,25.4,241.0,3.6
2020-09-18 04:00,2227.776,24.0,0.0,None,26.200001,266.0,3.9
2020-09-18 05:00,3167.1679999999997,39.0,0.0,None,25.1,281.0,3.7
2020-09-18 06:00,4061.5679999999998,49.0,0.0,None,24.299999,278.0,3.6
2020-09-18 07:00,4653.888,56.0,0.0,None,24.299999,261.0,3.2
2020-09-18 08:00,4766.335999999999,57.0,0.0,None,23.1,273.0,2.3
2020-09-18 09:00,4875.2,52.0,0.0,None,22.200001,270.0,2.1
2020-09-18 10:00,4952.192,70.0,0.0,None,21.700001,262.0,1.9
2020-09-18 11:00,4939.264,79.0,0.0,None,21.299999,280.0,1.1
2020-09-18 12:00,4833.088,79.0,0.0,None,20.9,303.0,0.9
2020-09-18 13:00,4981.6365000000005,83.0,0.0,None,18.799999,304.0,0.4
2020-09-18 14:00,5130.185,83.0,0.0,None,18.0,23.0,0.0
2020-09-18 15:00,5310.182,84.0,0.0,None,18.0,22.0,0.6
2020-09-18 16:00,5230.898,85.0,0.0,None,17.6,19.0,0.7
2020-09-18 17:00,5137.304,85.0,0.0,None,17.799999,15.0,0.7
2020-09-18 18:00,4940.014,87.0,1.0,None,17.6,173.0,0.5
2020-09-18 19:00,4014.172,86.0,0.0,None,17.700001,187.0,0.1
2020-09-18 20:00,3707.29,87.0,0.5,None,16.9,0.0,0.0
2020-09-18 21:00,4216.648,87.0,0.0,None,17.5,148.0,0.3
2020-09-18 22:00,3735.364,83.0,0.0,None,19.700001,161.0,0.5
2020-09-18 23:00,2149.596,66.0,0.0,None,21.200001,139.0,0.9
2020-09-19 00:00,2081.612,44.0,0.0,None,23.299999,182.0,1.8
2020-09-19 01:00,2152.076,29.0,0.0,None,25.0,20.0,0.7
2020-09-19 02:00,2175.516,23.0,0.0,None,25.9,1.0,1.6
2020-09-19 03:00,2114.3520000000003,21.0,0.0,None,25.9,326.0,2.7
2020-09-19 04:00,2129.4320000000002,21.0,0.0,None,26.200001,294.0,3.6
2020-09-19 05:00,2193.508,20.0,0.0,None,26.1,269.0,3.3
2020-09-19 06:00,2160.216,32.0,0.0,None,25.200001,287.0,4.2
2020-09-19 07:00,2117.904,49.0,0.0,None,24.1,281.0,3.2
2020-09-19 08:00,2086.388,31.0,0.0,None,23.200001,280.0,2.6
2020-09-19 09:00,2031.82,24.0,0.0,None,22.1,285.0,2.2
2020-09-19 10:00,2120.784,35.0,0.0,None,21.9,287.0,2.8
2020-09-19 11:00,2180.4,52.0,0.0,None,20.9,289.0,1.7
2020-09-19 12:00,2128.368,62.0,0.0,None,19.0,276.0,0.8
2020-09-19 13:00,2141.728,64.0,0.0,None,17.200001,37.0,0.8
2020-09-19 14:00,2264.12,68.0,0.0,None,16.1,31.0,0.6
2020-09-19 15:00,2346.8320000000003,59.0,0.0,None,15.5,342.0,0.1
2020-09-19 16:00,2429.104,61.0,0.0,None,15.0,24.0,0.5
2020-09-19 17:00,4454.784000000001,63.0,0.0,None,15.4,21.0,1.0
2020-09-19 18:00,3408.4959999999996,69.0,0.0,None,14.1,8.0,0.1
2020-09-19 19:00,2250.216,71.0,0.0,None,13.8,6.0,0.1
2020-09-19 20:00,2268.1679999999997,74.0,0.0,None,13.7,96.0,0.1
2020-09-19 21:00,2238.8720000000003,73.0,0.0,None,15.0,36.0,0.7
2020-09-19 22:00,2167.224,61.0,0.0,None,18.200001,354.0,1.0
2020-09-19 23:00,2154.464,55.0,0.0,None,20.1,321.0,2.9
2020-09-20 00:00,2144.632,37.0,0.0,None,21.4,314.0,1.8
2020-09-20 01:00,2138.688,36.0,0.0,None,22.1,263.0,1.5
2020-09-20 02:00,2133.0,31.0,0.0,None,22.6,323.0,2.3
2020-09-20 03:00,2129.544,27.0,0.0,None,23.4,308.0,2.7
2020-09-20 04:00,2116.016,26.0,0.0,None,24.6,318.0,3.7
2020-09-20 05:00,2158.48,29.0,0.0,None,24.6,325.0,2.8
2020-09-20 06:00,2157.848,26.0,0.0,None,24.299999,311.0,3.0
2020-09-20 07:00,2113.8,32.0,0.0,None,23.5,304.0,2.4
2020-09-20 08:00,2116.456,40.0,0.0,None,21.700001,282.0,2.9
2020-09-20 09:00,2122.864,62.0,0.0,None,20.700001,276.0,2.6
2020-09-20 10:00,2063.768,70.0,0.0,None,20.0,274.0,1.2
2020-09-20 11:00,2024.72,69.0,0.0,None,18.799999,347.0,0.5
2020-09-20 12:00,1998.2720000000002,64.0,0.0,None,19.1,322.0,1.2
2020-09-20 13:00,2032.6,60.0,0.0,None,16.0,60.0,0.2
2020-09-20 14:00,2077.416,58.0,0.0,None,15.1,39.0,0.3
2020-09-20 15:00,2140.424,58.0,0.0,None,14.5,198.0,0.1
2020-09-20 16:00,2249.12,62.0,0.0,None,14.0,336.0,0.2
2020-09-20 17:00,2358.464,63.0,0.0,None,13.5,26.0,0.8
2020-09-20 18:00,2309.68,62.0,0.0,None,13.7,24.0,0.7
2020-09-20 19:00,2176.288,65.0,0.0,None,13.0,28.0,0.5
2020-09-20 20:00,2166.544,68.0,0.0,None,12.9,24.0,0.4
2020-09-20 21:00,2158.992,67.0,0.0,None,14.4,40.0,0.8
2020-09-20 22:00,2128.72,59.0,0.0,None,15.7,29.0,0.9
2020-09-20 23:00,2067.968,55.0,0.0,None,17.799999,352.0,1.0
2020-09-21 00:00,2042.64,44.0,0.0,None,19.4,3.0,1.4
2020-09-21 01:00,2059.2,41.0,0.0,None,21.5,35.0,1.3
2020-09-21 02:00,2041.04,31.0,0.0,None,23.200001,89.0,1.6
2020-09-21 03:00,2033.7279999999998,26.0,0.0,None,23.200001,62.0,1.1
2020-09-21 04:00,2070.768,26.0,0.0,None,23.799999,36.0,2.0
2020-09-21 05:00,3523.744,28.0,0.0,None,24.6,34.0,1.3
2020-09-21 06:00,4032.64,29.0,0.0,None,24.5,37.0,1.7
2020-09-21 07:00,4283.088,34.0,0.0,None,24.299999,64.0,0.8
2020-09-21 08:00,4576.768,51.0,0.0,None,21.799999,256.0,1.5
2020-09-21 09:00,4747.12,54.0,0.0,None,21.200001,351.0,1.3
2020-09-21 10:00,4736.304,56.0,0.0,None,19.1,25.0,1.1
2020-09-21 11:00,4853.44,56.0,0.0,None,18.200001,29.0,1.2
2020-09-21 12:00,4784.496,51.0,0.0,None,17.1,122.0,0.2
2020-09-21 13:00,4844.976,58.0,0.0,None,16.6,34.0,1.0
2020-09-21 14:00,4955.76,57.0,0.0,None,16.4,34.0,1.0
2020-09-21 15:00,5049.056,57.0,0.0,None,15.3,351.0,0.6
2020-09-21 16:00,4984.352,63.0,0.0,None,15.4,17.0,0.4
2020-09-21 17:00,5017.744000000001,60.0,0.0,None,17.299999,96.0,0.8
2020-09-21 18:00,4827.152,59.0,0.0,None,18.0,120.0,1.4
2020-09-21 19:00,4259.2,65.0,0.0,None,17.200001,118.0,1.3
2020-09-21 20:00,3668.368,70.0,0.0,None,15.7,32.0,1.3
2020-09-21 21:00,3447.1040000000003,72.0,0.0,None,15.9,356.0,1.0
2020-09-21 22:00,2728.384,62.0,0.0,None,17.200001,12.0,1.3
2020-09-21 23:00,2772.0959999999995,49.0,0.0,None,20.1,24.0,1.3
2020-09-22 00:00,2380.512,39.0,0.0,None,21.9,125.0,2.1
2020-09-22 01:00,2167.792,34.0,0.0,None,23.200001,121.0,1.2
2020-09-22 02:00,2198.496,23.0,0.0,None,23.9,135.0,1.8
